Date;Precipitation;MaxTemp;MinTemp;Insolation;Evaporation;AvgTemp;AvgHumidity;AvgWindSpeed
42127;2.1;20.9;18.5;0;1.8;19.18;90.5;1.566667
42128;4.4;20.1;12.5;7.7;0.6;14.8;74.75;1.1
42129;0.2;21.2;8.5;7.8;1.8;13.7;70.25;1.2
42130;0;22.2;9.3;7.4;1.8;14.04;81.25;1.7
42131;0;20.5;10.3;7.7;1.6;14.16;80.25;1.666667
42132;0;21.5;11.2;2.3;2.2;15.9;76.5;1.466667
42133;0;26;12.5;5.2;1.1;19;73.25;1.6
42134;1.8;21.5;17.5;0;2.1;18.54;90.75;1.566667
42135;10.4;21.5;14.9;0;0.6;16.56;95.25;3.766667
42136;10.4;22.9;14.3;6.6;0.4;17.08;81.75;2.533333
42137;0;24.2;13;7.7;1.6;17;82.25;1.766667
42138;0;26.2;12.8;7.8;2.4;18.32;80.25;1.3
42139;0;25.7;15.6;3.4;1.6;19.72;81.25;1.333333
42140;0;25.6;15.1;3.6;1.5;19.7;83.25;1.2
42141;0;26.8;16.9;3.6;1.4;20.58;82;1.133333
42142;0.2;26.8;15.6;7.3;1.3;20.04;84;2
42143;0;27.3;17.1;7.5;1.3;20.8;81.5;1.533333
42144;0;28.2;16.7;7.2;2.1;20.98;84.25;0.566667
42145;0;28.6;17.2;6.9;1.2;21.88;75.5;1.566667
42146;0;29.3;17.5;7.2;2.2;22.64;74.5;1.533333
42147;0;29.7;18.9;5.5;2.3;24.14;73;1.466667
42148;9.5;25.8;19.3;0;3;20.82;90.25;1.366667
42149;0.7;22.4;18.3;1.8;1.7;19.84;79;2.1
42150;0;23.3;18.3;0.7;1;19.92;89.25;3.2
42151;28.9;19.5;15.9;0;0.6;17.62;95.75;3.266667
42152;57.7;18.2;15;0;0.4;16.2;92.5;2.433333
42153;9.5;20;13.6;3.2;0.4;15.4;90.5;1.7
42154;0.1;18.1;12.2;2.3;0.5;14.12;91.25;1.333333
42155;0.1;19.2;10.2;2.8;1.2;13.78;90.75;0.533333
42156;0.1;18.4;11.2;3;1.3;13.24;91.5;1.233333
42157;0.1;22.2;10.2;7.2;0.2;14.52;78.75;1
42158;0.1;25.6;10.3;7.4;1.3;16.94;82.25;1.4
42159;0;23.7;16.1;1.2;1.6;18.9;89.75;1.3
42160;0.1;25.2;15.1;1.6;0.9;19.02;91;1.533333
42161;57.1;28;17.6;7.4;0.8;22.2;72.75;1.966667
42162;0;27.7;18.6;6.8;2.8;21.9;79.25;0.733333
42163;0.3;22.1;17.4;1.8;1.6;19.04;90.5;2.266667
42164;0.2;29.1;18.3;7.2;0.6;23.16;73.75;0.833333
42165;0;25.2;17.3;2.3;2.1;20.86;79.5;1.2
42166;17.2;19;10.8;0;0.9;13.28;94.5;1.333333
42167;15.6;16.5;7.7;6.6;0.2;10.58;80.25;0.733333
42168;0;20.3;8;5.9;1.8;13.78;79.75;0.733333
42169;0;18.2;12.8;1.2;0.1;14.88;88.5;1.033333
42170;0;15;8.3;7.6;0.9;10.46;66.5;2.733333
42171;0;18.5;4.5;7.2;1.8;10.12;71;1.466667
42172;0;20.1;6;4.7;1.5;12.74;84.5;0.733333
42173;57.4;14.6;9.4;0.9;0.9;10.92;79.75;1.966667
42174;0.1;14.5;4.7;7.1;1;8.54;81;1.866667
42175;0;20.5;5.6;7.3;0.9;12.66;79.25;0
42176;0.2;18.8;12.9;0;1.7;15.46;92.25;0
42177;1.3;21;15.3;1.6;0.2;17.18;91.25;1.633333
42178;12.4;16.6;8.9;4.3;1.1;11;83.75;2.1
42179;0;16.1;7;1.1;0.3;11.68;86;2.066667
42180;0;22.2;11.2;7.5;1.2;15.44;82;0.866667
42181;0;23.6;11;7.5;1.3;16.1;78.75;0.933333
42182;0;24.7;11.2;7;1.4;15.98;79.5;0.7
42183;0;23.9;11.2;7.2;1.8;16.22;86.5;1.1
42184;0.1;23.8;12.9;2.1;1.6;17.66;82;1.333333
42185;7.7;20.2;16.1;0;1;17.98;85.25;2.766667
42186;0.5;18;11.6;3.5;0.6;13.62;85.5;1.5
42187;0;20.3;10.6;6.2;1.2;14.9;83.75;1.1
42188;0;22.8;13;4.1;1;16.68;81;2
42189;0.2;16.6;9.2;0.6;1.5;10.98;80.75;3.133333
42190;0;18.4;6.6;6.9;1.1;11.66;85.75;1.866667
42191;0;20.4;10.4;2.5;1.6;14.9;81;1.133333
42192;5.4;16.8;14.6;0;1.1;15.28;93.25;1.366667
42193;0.6;18;14.4;0;0.3;15.86;94.75;1.433333
42194;44.5;18.1;14.9;0.6;0.3;16.12;93.25;2.133333
42195;0.4;21.1;12.7;2.6;0.4;16.1;85;1.1
42196;0;21.7;12.7;4;0.8;15.8;90.75;1.033333
42197;0;23;12.9;0;0.8;17.8;84;1.266667
42198;39;20.9;16.5;0;2;18.04;92.5;2.133333
42199;61.5;18;11.2;0;0.2;13.34;93.5;1.833333
42200;6.5;11.5;10.2;0;0.2;10.9;94.5;0.5
42201;5.1;15.7;11;0;0.2;13.68;95.75;1.433333
42202;12.1;17.1;14.5;0;0.1;15.5;97.25;1.466667
42203;10.2;23.2;13.1;7.2;0.2;16.3;85.25;0.733333
42204;21.8;21.6;14.8;0;0.9;17.48;91;1.8
42205;67.5;17.8;13.2;0;0.3;14.82;94.5;2.7
42206;29.8;17.5;11.9;3.9;0.4;13.36;86.25;1.266667
42207;0;18.8;9.2;5.5;0.7;12.52;79.5;1.933333
42208;0;18.5;9.2;0.8;1.1;13.88;85.5;0.433333
42209;0;19.3;14;1.1;0.7;15.82;88.5;1.866667
42210;0;20.2;13.1;5.6;0.6;15.6;89.25;1.433333
42211;3.5;20.2;13.4;1.9;0.7;16.44;91;1.033333
42212;0.4;22.3;14.4;6;0.5;16.86;88;0.833333
42213;0.1;26.5;14.2;7.2;0.9;18.9;81.25;1.5
42214;0;23.8;13.8;0.1;1.3;18.18;87;0.533333
42215;0.1;28.8;14.8;7.5;0.9;20.48;77.25;0.266667
42216;0;29.3;17;7.3;2.4;22.26;64.25;1.266667
42217;0;24.3;16.5;7.6;2.9;18.78;80.75;1.9
42218;0;28.8;17.1;5.8;1.4;22.86;62.75;1.3
42219;0;25.8;19.1;2.1;3.3;20.76;75.5;1.366667
42220;8.2;20.5;16.4;0.7;1.1;17.62;86.5;2.266667
42221;30.6;20;15.9;2.2;0.7;17.54;92.75;2.366667
42222;0.3;31.4;17.3;6.5;0.5;23.5;63.5;2.033333
42223;0;33.6;22.6;7.2;3.6;27.08;50.5;2.866667
42224;0;35.2;22.6;7.7;6.8;26.56;68;0.833333
42225;0;32;19.2;7.9;4.4;23.96;62.75;0.366667
42226;0;32.2;18.4;8;4.1;24.56;61.25;2
42227;3.4;25.8;17.6;1.9;4;19.98;90.25;1.866667
42228;1;31.1;18;7.6;0.3;22.84;77.25;0.866667
42229;0;29.5;19.8;5.6;2.8;23.3;72.5;0.833333
42230;0;28.2;19;2.2;4.6;22.66;70.75;0.166667
42231;0;24.2;18.7;1.6;2.8;20.5;76.25;1.533333
42232;0.1;19.1;15.4;0;2.5;17.76;85.5;2.333333
42233;0.1;30.2;17.7;8;1;22.22;73.75;2.233333
42234;0;27;18.3;1.5;2.3;20.78;83.5;1.3
42235;18.8;19;14.2;0;1.5;15.8;84.75;1.733333
42236;4.8;19.7;14.8;3;0.7;16.14;79.5;2.8
42237;0.4;24.8;14.5;8.4;1.4;18.42;77;2.733333
42238;0;27.6;13.9;5.3;1.5;19.38;78.25;2.966667
42239;27.4;23.2;14.1;6.9;1.6;16.62;72.25;2.466667
42240;0;18.9;9.6;7.3;1.8;13.72;77.5;2.066667
42241;0;23.6;13.5;6.1;1.5;17.54;79.5;1.866667
42242;0;20.4;14.9;0.2;1.4;17.8;93.75;1.933333
42243;13.8;23.4;15.9;9.2;0.6;18.22;63.5;3.033333
42244;0;21.6;9.6;7.6;2.6;15.04;66.5;1.7
42245;0;28.4;10.2;8.3;2.6;18.4;74;1.5
42246;0;30.4;14;8.9;4.1;21.68;69;1.4
42247;0;31.3;13.9;8.7;4.1;23.12;62;1.966667
42248;0.5;25.7;14.1;4.5;3.2;16.92;71.5;2.733333
42249;0;22;11;9.2;2.1;15.88;68.5;3.633333
42250;0.1;22.8;13.9;7.3;2.2;17.02;81.75;3.1
42251;1.6;20.5;13.7;2.8;1.2;15.92;81.75;2.366667
42252;0;19.7;13.5;2.5;1;16.04;85.5;2.5
42253;0;22;13.5;4.8;0.8;16.3;78.25;1.166667
42254;0;24.2;11.9;9.6;1.4;16.54;71.5;2.3
42255;0;21.5;14.5;1;1.9;17.3;82.5;1.4
42256;0;25.3;13.2;7.8;0.8;17.44;69.5;1.333333
42257;0;26;12.9;3.5;2;17.5;87;2
42258;6.5;17.6;11.3;8.3;1.2;13.44;53.25;2.633333
42259;0;16.7;5.9;9.9;3.2;10.84;58.25;1.633333
42260;0;21.7;5.6;9.7;2.5;13.6;59;1.933333
42261;0;26;8.6;9.7;2.8;16.76;48;1.733333
42262;0;29.6;10.9;8.4;3.7;20.3;58.5;0.7
42263;8;22.4;15.9;0;3;18.1;91.75;2.4
42264;21.5;18.5;15.5;0;0.4;17.34;96.75;2.266667
42265;32;18.4;16.7;0;0.3;17.34;96;2.133333
42266;14.4;19.4;16.5;0;0.1;18.18;94.5;1.533333
42267;6.9;19.4;17.2;0;0.1;18.12;96.5;1.8
42268;20.4;21;17.8;0;0.1;19.1;96;2.566667
42269;24.2;22.3;18.2;0.4;0.1;19.9;91.5;1.966667
42270;14.3;22.2;17.1;0.3;0.7;19.54;90.75;2.4
42271;3.9;21.8;18.5;0;0.5;20.6;96.5;1.7
42272;29.1;21.9;17.5;0.8;0.3;18.94;87.25;2.233333
42273;0.2;19.3;15.1;0;0.7;17.6;89;1.766667
42274;0.4;21.2;17;0;0.7;18;84.25;1.433333
42275;0;23.5;11.9;9.9;1.1;17.16;58;1.033333
42276;0;27.1;11.5;8.4;2.4;18.88;62.5;1.166667
42277;0;22.8;13.9;9.1;2.7;16.66;70;1.866667
42278;0;23.6;12.2;5.4;1.8;18.04;77.75;2.766667
42279;0;25.5;17.5;2.3;1.4;20.8;89.5;2.066667
42280;9.1;19.3;13.5;0;1;15.18;78.25;1.2
42281;0;21;11;10.1;1.1;14.48;68.75;1.5
42282;0;22.6;9.8;10.1;1.8;16.08;73;2.6
42283;0.1;29.1;15.1;8.4;3.3;21.64;71.75;1.433333
42284;0;22.9;19;0;2.1;20.36;94;1.533333
42285;83.1;20.2;18.5;0;0.4;19.26;95.25;1.433333
42286;22;19.8;17.2;0;0.3;18.16;95;0.4
42287;33.7;18;15.4;0;0.2;16.34;95.25;3.733333
42288;32.4;20.6;15.5;0;0.1;17.96;95.5;1.666667
42289;3.3;20.3;15.5;2.3;1.4;17.08;88;2.1
42290;3.3;23;12.7;8;2;16.94;73.5;2.233333
42291;0;27.6;15.5;7.3;0.4;20.82;83.5;2.5
42292;44.1;23.7;18.9;0.1;0.5;20.2;96;1.366667
42293;12.4;23.8;15.5;9.1;0.7;18.22;66.75;0.9
42294;0.7;17.8;12.3;2.4;2;14;75.25;1.166667
42295;0;19.7;7.4;9.7;1.3;14.08;73;2.966667
42296;0;25.4;12.7;5.4;1.7;19.06;74.5;2.5
42297;0;28.8;18.1;6.8;1.8;23.66;76;2.7
42298;0.3;25.3;14.7;0;2;17.64;86;2.966667
42299;57.3;24.4;15.1;3.1;0.8;19.4;85.5;0.833333
42300;0.1;24.9;18;10.1;0.9;19.94;78.5;2.933333
42301;0;19.8;14;4.4;1.6;15.8;76.5;2.366667
42302;0;21.6;13.1;0.6;1.4;17.4;76.25;2
42303;0;26.9;16.3;2.4;2.4;20.76;80.25;0.866667
42304;0;26.3;18.5;1.7;1.2;21.76;85;1.666667
42305;0;25.5;19.2;0.8;1.2;21.14;78.75;2.866667
42306;0;31;18.2;11.8;1.9;23.74;72.25;2.866667
42307;0;30.5;19.2;4.7;2.4;23.98;70;2.166667
42308;5.4;23;17.8;0;2.3;19.42;89.5;2.033333
42309;1.9;21.1;15.7;1.7;1.1;17.92;78;4.033333
42310;1.4;20.2;16.3;0;1.6;17.72;83.25;3.1
42311;0;26;16.8;0.1;1.2;20.76;84;1.9
42312;4.4;20.3;16;0;1;17.38;90.5;3.633333
42313;37.8;17.2;14.3;0;0.9;15.66;87.75;2.533333
42314;4.7;22;15.2;1.2;0.6;18.18;72.25;2.966667
42315;0;24.7;14.6;9.7;1.9;19.3;74.75;3.166667
42316;0;28.3;16.9;11.3;2;21.96;77.5;1.966667
42317;0;31.8;19.6;11.2;2;25.08;61.25;1.466667
42318;0;25.8;20.7;0.7;3.2;22.28;92.5;1.966667
42319;13.8;25.3;19.4;0;1.2;21.82;87.75;2.533333
42320;0.6;26.8;19.5;4.1;0.8;22.44;81.75;3.033333
42321;3.5;31.2;20.2;3.3;1.4;25.52;73.25;2.266667
42322;0;28.6;19.4;4;3.2;21.52;70.75;3.3
42323;0;26;16.3;11;1.8;20.12;75;2.2
42324;0;26.1;16.2;4.7;2.1;20.5;76.75;2.666667
42325;7.1;23.4;19;0;2.2;20.8;95.75;1.233333
42326;8.1;28.6;20.2;3.5;0.3;23.68;78.75;1.666667
42327;0;31.3;20.3;7;1.7;23.56;82.25;2.966667
42328;37.4;25.9;17.5;8.9;1.5;19.72;70;2.566667
42329;0;23.3;13.7;9.3;2.8;18.44;68.5;2.133333
42330;0;28.4;15.2;11.7;1.9;21.28;75.5;1.666667
42331;0;24.9;16.5;11.4;2.3;20.18;64;3.5
42332;0;22.1;17;0;3.8;19.5;74.5;3.333333
42333;0;24.2;17.7;5.3;2.4;20.7;77.5;4.3
42334;0;26.4;19.3;3.1;1.9;22.78;79.25;2.233333
42335;0;29.3;20.4;2.3;1.6;24.5;85.5;0.866667
42336;3;28.5;21.2;3.2;1.3;23.34;77.5;2.133333
42337;0;27.1;16.1;12.2;2.4;21.36;54.75;1.566667
42338;0;26.2;14.4;12.4;2.9;20.06;48.25;2.133333
42339;0;28.6;16;6.4;3.8;22.6;73.25;0.866667
42340;7.5;23.8;19.9;0;1.9;20.96;88.25;2.8
42341;0.7;27.6;19.4;6.5;1;22.64;84;2.933333
42342;0;27.8;21;2.6;1.4;24.7;82.75;0.7
42343;3.4;26.3;20.7;9.5;1.2;22.72;75;2.2
42344;0;26.4;17.5;9.3;2.8;20.14;71.5;1.833333
42345;0;25.9;13;12.4;2.4;19.7;67.25;1.966667
42346;0;32.3;15.3;12.6;2.7;23.26;68;1.333333
42347;0;33.9;20.5;5.5;2.8;25.26;81.25;2.3
42348;18.8;28.5;20.3;9.6;2.5;22.9;67.75;1.466667
42349;0;32.2;16.5;12;2.6;24.24;58.5;2.133333
42350;0;35.5;20.9;9.9;3.5;26.72;65.75;1.633333
42351;0.2;29.8;21.9;4.1;3.3;25.78;76.25;1.666667
42352;0;30.8;21.6;3.1;3.1;25.46;83.75;1.666667
42353;4.7;29.5;21.3;9.3;1.3;24.44;73;2.7
42354;0;28.3;18.2;12.2;2.2;22.72;67.5;2.8
42355;0;34.9;20;7.9;2.9;27.14;68.5;1.733333
42356;0;30.7;22.6;0.5;3;25.28;86.25;2.233333
42357;16.8;24.6;19.6;0;1.3;21.1;76.5;1.6
42358;0;26;17.5;1.6;2.1;21.38;71.5;3.666667
42359;0;27.7;19.2;4.4;2.2;23.82;80;1.366667
42361;4.7;28.1;22.1;0;0.8;24.06;93.25;0.233333
42362;8.4;23.7;21.4;0;1;22.26;96;1.066667
42364;1.6;27.5;21.1;3;0.3;23.82;87;1.733333
42365;0;31.1;21.4;6.9;0.8;25.4;82;0.4
42366;0;30.1;22.4;8.1;1.7;25.58;82;1.133333
42367;0;32.8;23.5;9.1;2;27.66;77;2.633333
42368;0.1;31.8;24.6;3.9;3.3;27.9;86.25;0.333333
42369;3.9;30.5;24;5.2;2.5;25.8;82.5;2.9
42370;0.1;27.1;21.5;3.2;1.9;24.08;75.25;2.333333
42371;0;28.5;21.4;1.3;2.3;24.34;72.25;2.4
42372;0;30;21.3;12.5;2.6;25;69;3.266667
42373;0;33.3;22;9.2;4;26.66;65.25;1.733333
42374;0;33.2;22.9;4;3;27.12;78.25;1.3
42375;3.2;33.2;24.3;3;2.4;27.36;79.75;1.166667
42376;0;27.2;22.8;1.4;2.4;24.08;84;3.2
42377;0.1;27.7;20;2.7;2;23.38;75;2.6
42378;0;28.8;21.5;0.1;2;24.36;87.25;2.566667
42379;0;32.1;22.5;6.4;1.2;26.86;74;1.433333
42380;0;32.7;22.2;12.4;2.2;26.94;74.25;2.433333
42381;0;34.6;23;11.2;2.2;27.72;72.25;1.6
42382;0;34;22.6;9.7;2.6;26.86;70.75;2.833333
42383;0.3;29.1;20.6;11.1;3.4;23.72;58.5;2.7
42384;0;34.3;20.1;12.6;4.1;26.14;69.5;1.6
42385;0;33.7;21.2;10.9;2.9;25.82;71;1.933333
42386;0;35.4;19.5;12.5;2.8;27;56.75;1.366667
42387;0;36.9;19.3;12.1;4.4;27.84;49.25;2.3
42388;0;33.1;20.7;10.7;5.2;26.2;69.25;2.1
42389;0;32.6;21.8;11.4;2.9;26.2;69;1.7
42390;0;32.2;22;11.9;3.1;25.56;67.75;3.3
42391;0;32.5;20;11.6;3.9;24.82;68;2.766667
42392;0;34.8;18.5;10.2;4.1;27.7;55;1.8
42393;0;36.9;22.2;12.4;5.3;27.5;56.75;2.333333
42394;0;39;22.1;9;4.9;28;64.5;2.433333
42395;3.7;25.7;20.2;0.5;4.1;22.38;89;1.133333
42396;3.1;29;18.3;6.7;0.9;23.74;68.25;3.6
42397;0.7;30.3;21.4;2.6;3.4;24.54;78.5;2.666667
42398;0;36.8;22.6;9.9;4.2;28.72;71.5;1.366667
42399;39.3;31.6;20.6;6.6;0.3;26.24;80.5;1.633333
42400;58.9;26.4;22;0.4;1.6;23.66;90.25;1.666667
42401;4.2;28.6;20.4;10.6;1.7;23.52;75;3.1
42402;0.3;27.8;18.1;6.5;2.1;23.1;72.75;1.3
42403;0;27.7;21;0.2;2;23.74;84.75;1.5
42404;61.8;29.6;22;3.9;0.9;24.8;89;0.566667
42405;14.8;29.8;20.8;6.2;1.1;24.6;76.25;1.033333
42406;0;30.7;19.8;11.2;1.6;24.72;74.5;2.166667
42407;0;31.9;21.2;11.9;2.2;25.46;75.5;3.066667
42408;0;36;22.6;10.4;2.3;28.92;70;1.9
42409;7.4;30.3;24.5;2.7;3.4;26.56;83.75;1.566667
42410;1.3;34.6;22.4;11.9;1.5;27.32;65;1.1
42411;0;32;21;11.9;3.3;25.6;68.75;1.566667
42412;0;33.6;21.9;10.2;3.2;26.94;69.75;1.5
42413;0;33.3;23.2;3.9;3.7;26.46;79.75;1.866667
42414;41.3;31;23.6;7.2;2.2;26.2;80;1.566667
42415;0;31.6;21.1;9.6;2.1;25.4;75.5;1.233333
42416;0;31.9;21.6;6.2;2;26.26;68.75;1.5
42417;0;35.2;22.5;9.4;2.7;27;76.75;4.733333
42418;5.4;32.7;22.8;12;2.7;26.58;76.5;2.133333
42419;0;33.3;19.8;10.6;2.1;26.1;68;0.1
42420;0;31;21.6;9.7;2.9;25.96;74;1.766667
42421;0;31;22.6;11.3;2.5;25.84;74.5;3.1
42422;0;32.4;22.6;11.8;2.6;26.68;72.75;1.7
42423;0;32.8;23;9.5;3.4;27.26;73.5;2.133333
42424;0;33.8;22.4;11.4;2.5;28.22;69.75;1.766667
42425;0;35.1;25.4;11.2;3.3;29.06;72.75;2.366667
42426;0;35.2;24.2;9.4;3.1;28.22;76;1.766667
42427;2.1;29;23.6;0.9;2.6;25.32;77.25;2.266667
42428;0;29.9;19.7;9.4;2.1;23.66;66.25;1.6
42429;0;30.8;17.1;11.2;2.5;23.62;52.75;1.766667
42430;0;31.1;17.5;9.5;4.3;23.8;54.75;2.466667
42431;0;27.8;20.5;1.7;3.8;23.5;74.75;2.966667
42432;73.6;24.8;17.5;1.5;2;20.14;90;2.666667
42433;9.3;26.6;18.7;8.8;1.7;22.14;79.75;1.4
42434;0;28.5;17.7;10.3;0.4;22.88;70.75;0.8
42435;0;28.6;19.5;10;2.5;24.06;65.5;2.066667
42436;0;28.8;19.9;9.9;2.8;22.74;70.5;1.533333
42437;0;30.6;19.3;9.4;2.5;24.44;78.75;2.033333
42438;8.5;24.6;22;0;1.9;22.92;93.5;1
42439;52.4;23.5;20.6;0;0.4;21.62;92.25;2.7
42440;2.6;26;19.3;6.6;0.6;21.84;78.75;2.366667
42441;10.8;25.8;18.5;7.1;1.4;20.86;79.25;2.133333
42442;0;26.6;17.7;7.7;1.6;21.16;80;2.8
42443;0;28.8;18.5;10.5;1.5;23.04;73.25;2.2
42444;0;30.2;18.9;10.5;2.2;23.8;74.75;2.166667
42445;0;31.4;20.2;10;2.1;25.04;78.5;1.4
42446;0;33.8;21;10.2;1.9;26.4;72.75;1.533333
42447;0;34.8;22.5;8.3;3.7;28.44;65.5;2.7
42448;40.3;29.8;20.1;0;3.2;22.82;93.5;2.133333
42449;10.4;25.8;20.1;6.9;0.7;21.62;87.75;2.866667
42450;23.7;27.4;19.6;2.8;0.7;23;89.25;1.666667
42451;18.4;27.6;20.8;4.7;0.1;22.6;77;2.4
42452;5;26.1;19.8;5.8;2.1;21.78;83;2.266667
42453;0;28;18.3;7.1;1.4;22.74;74.75;3.633333
42454;0.3;22.5;19;0;2.4;20.38;93.25;4.533333
42455;45.5;27.3;19;3.3;0.5;22.7;74.25;2.9
42456;0;25;20.1;3.3;2.6;21.88;76.5;3.1
42457;1.6;26.8;20;6.7;2.6;22.8;73.25;3.133333
42458;0;27.8;18.9;9.3;2.4;22.92;74.75;2.133333
42459;0;28.6;19;6.5;2;22.16;79.5;1.433333
42460;0;27.8;19.8;6.1;2.6;23.06;85;2.233333
42461;0;29;21.1;8.5;1.2;23.96;84.25;2.666667
42462;0;32.4;20.4;5.4;1.2;26.06;77;1.833333
42463;12.9;28.3;20;5.4;2.1;22.76;80.5;1.8
42464;0;27;20.1;2.1;1.3;22.98;82.5;2.466667
42465;0;32.4;22;5.2;1.1;27.02;79.75;1.266667
42466;0;34;23.6;5;2.2;26.28;83.25;1.8
42467;8.7;26.6;22.1;0.1;2.4;23.46;87.5;1.9
42468;0;26;20.4;0;0.9;21.94;85.5;1.7
42469;9.5;25.7;19.1;0;1.1;22.72;90.25;0
42470;0;25.4;22.3;0.5;0.8;23.26;87.25;1.866667
42471;11.4;23.4;20.5;0;0.8;21.78;93.5;0.633333
42472;11.4;23.8;21.1;0.4;0.6;22.1;93;1.766667
42473;2.9;29;21.1;0.6;0.6;23.54;87;0.6
42474;5.7;29;20.1;7.6;0.9;23.92;81.5;1.766667
42475;0;35.2;21.4;8.1;1.8;27.48;75.75;1.233333
42476;0;35.2;23.8;8.6;3;28.98;67;2.7
42477;0;36;25.2;8;4.5;29.46;70.5;1.333333
42478;0;31.5;24.6;2.4;3.7;27;84;1.866667
42479;0;34.6;23.7;5.1;1.3;28.88;58.5;2.733333
42480;0;30;23.2;5.2;4.7;25.32;82;1.866667
42481;0;30;21.3;0;1.4;23.96;86;0.866667
42482;2.4;24;19.2;2.2;1.4;21.16;83.25;2.266667
42483;20.8;27.2;20.3;2.9;1;23.34;90.75;0.6
42484;14;28.8;20.3;0;0.8;22.94;94;1.866667
42485;73.1;25.2;17.7;0.1;0.7;19.9;91;1.933333
42486;34.2;19.4;11.4;0;0.5;13.84;92.25;2.133333
42487;8.9;15.6;9.5;6.8;0.9;11.74;64;3.233333
42488;0;16;7.2;8.4;2.7;11;65.75;2.533333
42489;0;15;6.8;2.3;1.1;11.16;72.25;1.9
42490;0;17.8;8;6.2;2;12.56;71.75;2.266667
42491;0;18.4;7.5;7.9;2.6;12.04;78.75;2.233333
42492;0;21.4;8.2;4.6;1.3;14.42;81;1.3
42493;0;21.2;12.9;4.8;0.9;15.86;81.75;2.033333
42494;0.1;21;10.8;5.2;1;14.6;83.5;1.133333
42495;0.1;20.2;11.1;3.2;0.9;14.4;86.25;1.666667
42496;0.1;20.4;12.3;0;0.6;16.46;88.5;1.533333
42497;0;21.3;15.9;0.4;0.6;17.84;88.75;2.2
42498;0;23.4;15.9;3.6;0.8;19;86.75;3.2
42499;1.7;24.7;17.9;4.9;1;20.06;86.5;1.366667
42500;0.8;22.4;17.8;0.6;0.8;18.96;91;2.366667
42501;0.6;18.8;14.9;0.7;0.5;16.34;85.25;2.733333
42502;1.1;16.8;12.3;0;1;13.52;80;1.033333
42503;0;19.6;9.9;1.4;0.7;14.7;89.75;1.233333
42504;0;25;13.1;7.1;0.5;17.8;81.25;1.733333
42505;0.2;18.4;14.6;0;1.4;17.08;92.75;1.8
42506;55.3;18.3;13.1;0.6;0.5;14.54;80.5;3.2
42507;0;14.6;9.9;4.9;1.4;11.42;69.75;3.033333
42508;0;16.6;7;5.6;1.5;11.48;78;1.566667
42509;0;17.2;6.8;5.1;1;10.92;84.5;1.633333
42510;0;16.6;8.5;1.3;0.9;12.72;89;1.466667
42511;0.6;18.1;13;0.7;0.6;15.38;87.5;1.5
42512;0.1;16.2;13.7;0;0.5;14.42;88.25;1.866667
42513;1.1;15.8;9;2.3;1.3;11.8;79.75;1.9
42514;0;18.6;7.1;5.9;0.9;12.48;86;1.933333
42515;0;22;11;4.5;1;15.2;85.5;1.666667
42516;0.7;22.2;14;3.8;1;16.2;85;1.566667
42517;0;17.5;12.9;1;0.8;14.24;86.75;1.533333
42518;0.1;22.8;12.1;5.3;0.4;17.14;84.75;2.7
42519;0.3;19.4;16.4;0;1.3;17.88;96;0.866667
42520;9.6;20;15.7;2.2;0.9;17.34;79;2.533333
42521;0;19;14.5;1.4;0.9;16.1;76.5;2.266667
