Date;Precipitation;MaxTemp;MinTemp;Insolation;Evaporation;AvgTemp;AvgHumidity;AvgWindSpeed;NoonAngle;Precipitation__1;Precipitation__2;Precipitation__3;MaxTemp__1;MaxTemp__2;MaxTemp__3;MinTemp__1;MinTemp__2;MinTemp__3;Insolation__1;Insolation__2;Insolation__3;Evaporation__1;Evaporation__2;Evaporation__3;AvgTemp__1;AvgTemp__2;AvgTemp__3;AvgHumidity__1;AvgHumidity__2;AvgHumidity__3;AvgWindSpeed__1;AvgWindSpeed__2;AvgWindSpeed__3;NoonAngle__1;NoonAngle__2;NoonAngle__3
41260.0;8.5;33.9;20.4;10.0;5.1;26.14;68.25;1.766667;83.36179176865286;0.0;0.0;0.0;37.0;34.2;29.7;20.7;19.0;19.9;10.2;11.8;12.5;4.1;4.8;3.8;27.3;26.4;23.78;67.25;65.5;63.75;1.4;2.0;4.266667;83.32542536929215;83.28215660129464;83.23199826858527
41261.0;0.0;33.6;20.1;11.7;4.5;25.58;60.5;3.166667;83.39124503797416;8.5;0.0;0.0;33.9;37.0;34.2;20.4;20.7;19.0;10.0;10.2;11.8;5.1;4.1;4.8;26.14;27.3;26.4;68.25;67.25;65.5;1.766667;1.4;2.0;83.36179176865286;83.32542536929215;83.28215660129464
41262.0;0.0;33.4;22.3;3.5;5.3;27.38;70.0;1.6;83.41377646155975;0.0;8.5;0.0;33.6;33.9;37.0;20.1;20.4;20.7;11.7;10.0;10.2;4.5;5.1;4.1;25.58;26.14;27.3;60.5;68.25;67.25;3.166667;1.766667;1.4;83.39124503797416;83.36179176865286;83.32542536929215
41263.0;0.0;39.1;23.5;8.0;5.3;28.28;77.0;3.366667;83.42937937199892;0.0;0.0;8.5;33.4;33.6;33.9;22.3;20.1;20.4;3.5;11.7;10.0;5.3;4.5;5.1;27.38;25.58;26.14;70.0;60.5;68.25;1.6;3.166667;1.766667;83.41377646155975;83.39124503797416;83.36179176865286
41264.0;46.2;24.9;19.2;0.0;5.3;21.06;93.25;2.319253;83.43804915213946;0.0;0.0;0.0;39.1;33.4;33.6;23.5;22.3;20.1;8.0;3.5;11.7;5.3;5.3;4.5;28.28;27.38;25.58;77.0;70.0;60.5;3.366667;1.6;3.166667;83.42937937199892;83.41377646155975;83.39124503797416
41265.0;17.1;28.7;16.8;12.6;1.0;22.84;68.0;3.133333;83.43978323645389;46.2;0.0;0.0;24.9;39.1;33.4;19.2;23.5;22.3;0.0;8.0;3.5;5.3;5.3;5.3;21.06;28.28;27.38;93.25;77.0;70.0;2.319253;3.366667;1.6;83.43804915213946;83.42937937199892;83.41377646155975
41266.0;0.0;35.4;17.4;12.6;5.1;25.98;60.0;2.3;83.43458111179882;17.1;46.2;0.0;28.7;24.9;39.1;16.8;19.2;23.5;12.6;0.0;8.0;1.0;5.3;5.3;22.84;21.06;28.28;68.0;93.25;77.0;3.133333;2.319253;3.366667;83.43978323645389;83.43804915213946;83.42937937199892
41267.0;0.0;38.9;22.1;12.6;5.8;30.82;54.5;2.033333;83.4224443175666;0.0;17.1;46.2;35.4;28.7;24.9;17.4;16.8;19.2;12.6;12.6;0.0;5.1;1.0;5.3;25.98;22.84;21.06;60.0;68.0;93.25;2.3;3.133333;2.319253;83.43458111179882;83.43978323645389;83.43804915213946
41268.0;0.0;39.8;27.3;13.0;6.8;33.7;47.0;3.2;83.40337644522991;0.0;0.0;17.1;38.9;35.4;28.7;22.1;17.4;16.8;12.6;12.6;12.6;5.8;5.1;1.0;30.82;25.98;22.84;54.5;60.0;68.0;2.033333;2.3;3.133333;83.4224443175666;83.43458111179882;83.43978323645389
41269.0;0.1;34.3;19.8;0.0;10.3;23.54;92.25;2.033333;83.37738313727895;0.0;0.0;0.0;39.8;38.9;35.4;27.3;22.1;17.4;13.0;12.6;12.6;6.8;5.8;5.1;33.7;30.82;25.98;47.0;54.5;60.0;3.2;2.033333;2.3;83.40337644522991;83.4224443175666;83.43458111179882
41270.0;14.2;21.0;15.6;1.5;0.9;17.84;91.75;2.133333;83.34447208555174;0.1;0.0;0.0;34.3;39.8;38.9;19.8;27.3;22.1;0.0;13.0;12.6;10.3;6.8;5.8;23.54;33.7;30.82;92.25;47.0;54.5;2.033333;3.2;2.033333;83.37738313727895;83.40337644522991;83.4224443175666
41271.0;58.5;23.4;15.4;0.2;0.4;19.22;94.0;2.7;83.30465302895797;14.2;0.1;0.0;21.0;34.3;39.8;15.6;19.8;27.3;1.5;0.0;13.0;0.9;10.3;6.8;17.84;23.54;33.7;91.75;92.25;47.0;2.133333;2.033333;3.2;83.34447208555174;83.37738313727895;83.40337644522991
41272.0;3.2;28.9;17.9;9.3;1.0;22.82;77.75;1.966667;83.25793775059742;58.5;14.2;0.1;23.4;21.0;34.3;15.4;15.6;19.8;0.2;1.5;0.0;0.4;0.9;10.3;19.22;17.84;23.54;94.0;91.75;92.25;2.7;2.133333;2.033333;83.30465302895797;83.34447208555174;83.37738313727895
41273.0;0.0;35.6;18.8;11.9;2.7;26.78;64.75;1.733333;83.20434007427197;3.2;58.5;14.2;28.9;23.4;21.0;17.9;15.4;15.6;9.3;0.2;1.5;1.0;0.4;0.9;22.82;19.22;17.84;77.75;94.0;91.75;1.966667;2.7;2.133333;83.25793775059742;83.30465302895797;83.34447208555174
41274.0;0.0;36.7;22.0;10.9;4.3;27.86;71.25;1.666667;83.14387586039658;0.0;3.2;58.5;35.6;28.9;23.4;18.8;17.9;15.4;11.9;9.3;0.2;2.7;1.0;0.4;26.78;22.82;19.22;64.75;77.75;94.0;1.733333;1.966667;2.7;83.20434007427197;83.25793775059742;83.30465302895797
41275.0;23.8;25.5;19.2;2.8;4.4;21.58;78.75;3.933333;83.07656300130495;0.0;0.0;3.2;36.7;35.6;28.9;22.0;18.8;17.9;10.9;11.9;9.3;4.3;2.7;1.0;27.86;26.78;22.82;71.25;64.75;77.75;1.666667;1.733333;1.966667;83.14387586039658;83.20434007427197;83.25793775059742
41276.0;0.7;27.5;15.6;8.7;3.3;20.08;64.0;2.566667;83.00242141595501;23.8;0.0;0.0;25.5;36.7;35.6;19.2;22.0;18.8;2.8;10.9;11.9;4.4;4.3;2.7;21.58;27.86;26.78;78.75;71.25;64.75;3.933333;1.666667;1.733333;83.07656300130495;83.14387586039658;83.20434007427197
41277.0;0.0;30.0;14.6;11.0;3.3;22.16;64.75;2.6;82.92147304403471;0.7;23.8;0.0;27.5;25.5;36.7;15.6;19.2;22.0;8.7;2.8;10.9;3.3;4.4;4.3;20.08;21.58;27.86;64.0;78.75;71.25;2.566667;3.933333;1.666667;83.00242141595501;83.07656300130495;83.14387586039658
41278.0;0.0;33.6;17.4;12.2;5.1;24.84;67.5;2.0;82.83374183946964;0.0;0.7;23.8;30.0;27.5;25.5;14.6;15.6;19.2;11.0;8.7;2.8;3.3;3.3;4.4;22.16;20.08;21.58;64.75;64.0;78.75;2.6;2.566667;3.933333;82.92147304403471;83.00242141595501;83.07656300130495
41279.0;0.0;31.8;19.6;4.8;4.6;25.16;83.5;2.266667;82.73925376333469;0.0;0.0;0.7;33.6;30.0;27.5;17.4;14.6;15.6;12.2;11.0;8.7;5.1;3.3;3.3;24.84;22.16;20.08;67.5;64.75;64.0;2.0;2.6;2.566667;82.83374183946964;82.92147304403471;83.00242141595501
41280.0;7.4;31.1;20.1;6.4;2.2;26.14;73.5;1.866667;82.63803677617173;0.0;0.0;0.0;31.8;33.6;30.0;19.6;17.4;14.6;4.8;12.2;11.0;4.6;5.1;3.3;25.16;24.84;22.16;83.5;67.5;64.75;2.266667;2.0;2.6;82.73925376333469;82.83374183946964;82.92147304403471
41281.0;0.0;32.2;22.3;0.4;3.5;25.98;78.5;1.6;82.53012082971573;7.4;0.0;0.0;31.1;31.8;33.6;20.1;19.6;17.4;6.4;4.8;12.2;2.2;4.6;5.1;26.14;25.16;24.84;73.5;83.5;67.5;1.866667;2.266667;2.0;82.63803677617173;82.73925376333469;82.83374183946964
41282.0;67.9;30.6;21.2;6.4;3.0;24.32;84.75;2.0;82.4155378580314;0.0;7.4;0.0;32.2;31.1;31.8;22.3;20.1;19.6;0.4;6.4;4.8;3.5;2.2;4.6;25.98;26.14;25.16;78.5;73.5;83.5;1.6;1.866667;2.266667;82.53012082971573;82.63803677617173;82.73925376333469
41283.0;0.0;31.5;21.0;10.9;3.3;24.92;74.25;4.333333;82.29432176806355;67.9;0.0;7.4;30.6;32.2;31.1;21.2;22.3;20.1;6.4;0.4;6.4;3.0;3.5;2.2;24.32;25.98;26.14;84.75;78.5;73.5;2.0;1.6;1.866667;82.4155378580314;82.53012082971573;82.63803677617173
41284.0;0.0;31.0;19.3;12.2;3.3;23.6;63.5;2.8;82.16650842960338;0.0;67.9;0.0;31.5;30.6;32.2;21.0;21.2;22.3;10.9;6.4;0.4;3.3;3.0;3.5;24.92;24.32;25.98;74.25;84.75;78.5;4.333333;2.0;1.6;82.29432176806355;82.4155378580314;82.53012082971573
41285.0;0.0;29.1;16.5;12.4;4.2;22.06;62.75;2.833333;82.03213566467497;0.0;0.0;67.9;31.0;31.5;30.6;19.3;21.0;21.2;12.2;10.9;6.4;3.3;3.3;3.0;23.6;24.92;24.32;63.5;74.25;84.75;2.8;4.333333;2.0;82.16650842960338;82.29432176806355;82.4155378580314
41286.0;0.0;30.1;16.8;11.2;4.8;22.42;61.25;1.8;81.89124323633953;0.0;0.0;0.0;29.1;31.0;31.5;16.5;19.3;21.0;12.4;12.2;10.9;4.2;3.3;3.3;22.06;23.6;24.92;62.75;63.5;74.25;2.833333;2.8;4.333333;82.03213566467497;82.16650842960338;82.29432176806355
41287.0;0.0;31.4;17.3;11.8;4.0;23.66;69.25;5.1;81.74387283693422;0.0;0.0;0.0;30.1;29.1;31.0;16.8;16.5;19.3;11.2;12.4;12.2;4.8;4.2;3.3;22.42;22.06;23.6;61.25;62.75;63.5;1.8;2.833333;2.8;81.89124323633953;82.03213566467497;82.16650842960338
41288.0;0.0;31.5;19.8;12.1;4.2;24.88;66.75;2.8;81.59006807573117;0.0;0.0;0.0;31.4;30.1;29.1;17.3;16.8;16.5;11.8;11.2;12.4;4.0;4.8;4.2;23.66;22.42;22.06;69.25;61.25;62.75;5.1;1.8;2.833333;81.74387283693422;81.89124323633953;82.03213566467497
41289.0;0.0;30.2;20.6;11.2;5.5;24.8;68.25;4.4;81.42987446603371;0.0;0.0;0.0;31.5;31.4;30.1;19.8;17.3;16.8;12.1;11.8;11.2;4.2;4.0;4.8;24.88;23.66;22.42;66.75;69.25;61.25;2.8;5.1;1.8;81.59006807573117;81.74387283693422;81.89124323633953
41290.0;0.0;32.6;20.6;11.6;4.0;25.64;71.5;3.366667;81.26333941170822;0.0;0.0;0.0;30.2;31.5;31.4;20.6;19.8;17.3;11.2;12.1;11.8;5.5;4.2;4.0;24.8;24.88;23.66;68.25;66.75;69.25;4.4;2.8;5.1;81.42987446603371;81.59006807573117;81.74387283693422
41291.0;0.0;34.2;20.5;10.7;4.0;26.2;68.25;3.566667;81.09051219315656;0.0;0.0;0.0;32.6;30.2;31.5;20.6;20.6;19.8;11.6;11.2;12.1;4.0;5.5;4.2;25.64;24.8;24.88;71.5;68.25;66.75;3.366667;4.4;2.8;81.26333941170822;81.42987446603371;81.59006807573117
41292.0;0.1;30.1;21.9;6.1;4.0;24.8;70.75;2.433333;80.91144395273322;0.0;0.0;0.0;34.2;32.6;30.2;20.5;20.6;20.6;10.7;11.6;11.2;4.0;4.0;5.5;26.2;25.64;24.8;68.25;71.5;68.25;3.566667;3.366667;4.4;81.09051219315656;81.26333941170822;81.42987446603371
41293.0;1.3;29.5;19.0;9.2;2.9;23.12;73.75;2.866667;80.72618767961148;0.1;0.0;0.0;30.1;34.2;32.6;21.9;20.5;20.6;6.1;10.7;11.6;4.0;4.0;4.0;24.8;26.2;25.64;70.75;68.25;71.5;2.433333;3.566667;3.366667;80.91144395273322;81.09051219315656;81.26333941170822
41294.0;1.3;28.7;20.0;9.2;4.1;23.1;61.75;4.633333;80.53479819410306;1.3;0.1;0.0;29.5;30.1;34.2;19.0;21.9;20.5;9.2;6.1;10.7;2.9;4.0;4.0;23.12;24.8;26.2;73.75;70.75;68.25;2.866667;2.433333;3.566667;80.72618767961148;80.91144395273322;81.09051219315656
41295.0;0.0;30.0;18.2;12.6;5.6;23.48;64.0;5.333333;80.33733213143586;1.3;1.3;0.1;28.7;29.5;30.1;20.0;19.0;21.9;9.2;9.2;6.1;4.1;2.9;4.0;23.1;23.12;24.8;61.75;73.75;70.75;4.633333;2.866667;2.433333;80.53479819410306;80.72618767961148;80.91144395273322
41296.0;0.0;31.9;19.1;10.7;5.2;24.44;62.25;2.966667;80.13384792499474;0.0;1.3;1.3;30.0;28.7;29.5;18.2;20.0;19.0;12.6;9.2;9.2;5.6;4.1;2.9;23.48;23.1;23.12;64.0;61.75;73.75;5.333333;4.633333;2.866667;80.33733213143586;80.53479819410306;80.72618767961148
41297.0;0.0;33.7;19.3;12.2;5.2;25.86;61.75;1.8;79.92440578903015;0.0;0.0;1.3;31.9;30.0;28.7;19.1;18.2;20.0;10.7;12.6;9.2;5.2;5.6;4.1;24.44;23.48;23.1;62.25;64.0;61.75;2.966667;5.333333;4.633333;80.13384792499474;80.33733213143586;80.53479819410306
41298.0;0.0;35.6;21.9;8.6;6.2;25.94;71.25;2.733333;79.70906770083971;0.0;0.0;0.0;33.7;31.9;30.0;19.3;19.1;18.2;12.2;10.7;12.6;5.2;5.2;5.6;25.86;24.44;23.48;61.75;62.25;64.0;1.8;2.966667;5.333333;79.92440578903015;80.13384792499474;80.33733213143586
41299.0;3.6;32.2;21.5;5.5;4.8;24.36;63.25;3.833333;79.48789738242965;0.0;0.0;0.0;35.6;33.7;31.9;21.9;19.3;19.1;8.6;12.2;10.7;6.2;5.2;5.2;25.94;25.86;24.44;71.25;61.75;62.25;2.733333;1.8;2.966667;79.70906770083971;79.92440578903015;80.13384792499474
41300.0;0.0;27.2;16.3;11.4;7.0;20.34;52.75;1.9;79.26096028165257;3.6;0.0;0.0;32.2;35.6;33.7;21.5;21.9;19.3;5.5;8.6;12.2;4.8;6.2;5.2;24.36;25.94;25.86;63.25;71.25;61.75;3.833333;2.733333;1.8;79.48789738242965;79.70906770083971;79.92440578903015
41301.0;0.0;29.5;14.4;12.5;4.7;21.6;58.25;2.066667;79.0283235528491;0.0;3.6;0.0;27.2;32.2;35.6;16.3;21.5;21.9;11.4;5.5;8.6;7.0;4.8;6.2;20.34;24.36;25.94;52.75;63.25;71.25;1.9;3.833333;2.733333;79.26096028165257;79.48789738242965;79.70906770083971
41302.0;0.0;33.0;17.9;12.5;5.5;24.58;66.25;2.3;78.79005603697004;0.0;0.0;3.6;29.5;27.2;32.2;14.4;16.3;21.5;12.5;11.4;5.5;4.7;7.0;4.8;21.6;20.34;24.36;58.25;52.75;63.25;2.066667;1.9;3.833333;79.0283235528491;79.26096028165257;79.48789738242965
41303.0;0.0;34.8;19.0;12.0;4.1;25.82;65.5;4.366667;78.5462282412067;0.0;0.0;0.0;33.0;29.5;27.2;17.9;14.4;16.3;12.5;12.5;11.4;5.5;4.7;7.0;24.58;21.6;20.34;66.25;58.25;52.75;2.3;2.066667;1.9;78.79005603697004;79.0283235528491;79.26096028165257
41304.0;0.0;36.2;19.7;12.3;4.8;26.44;63.0;2.1;78.29691231812666;0.0;0.0;0.0;34.8;33.0;29.5;19.0;17.9;14.4;12.0;12.5;12.5;4.1;5.5;4.7;25.82;24.58;21.6;65.5;66.25;58.25;4.366667;2.3;2.066667;78.5462282412067;78.79005603697004;79.0283235528491
41305.0;0.0;37.7;20.3;12.3;6.2;27.94;51.25;2.066667;78.04218204432267;0.0;0.0;0.0;36.2;34.8;33.0;19.7;19.0;17.9;12.3;12.0;12.5;4.8;4.1;5.5;26.44;25.82;24.58;63.0;65.5;66.25;2.1;4.366667;2.3;78.29691231812666;78.5462282412067;78.79005603697004
41306.0;0.0;38.2;21.8;10.0;6.8;29.24;58.0;2.966667;77.78211279858097;0.0;0.0;0.0;37.7;36.2;34.8;20.3;19.7;19.0;12.3;12.3;12.0;6.2;4.8;4.1;27.94;26.44;25.82;51.25;63.0;65.5;2.066667;2.1;4.366667;78.04218204432267;78.29691231812666;78.5462282412067
41307.0;0.0;30.8;22.2;2.5;5.7;25.92;81.0;1.866667;77.51678153957548;0.0;0.0;0.0;38.2;37.7;36.2;21.8;20.3;19.7;10.0;12.3;12.3;6.8;6.2;4.8;29.24;27.94;26.44;58.0;51.25;63.0;2.966667;2.066667;2.1;77.78211279858097;78.04218204432267;78.29691231812666
41308.0;5.0;27.5;19.6;2.3;1.7;22.32;81.25;2.0;77.2462667830945;0.0;0.0;0.0;30.8;38.2;37.7;22.2;21.8;20.3;2.5;10.0;12.3;5.7;6.8;6.2;25.92;29.24;27.94;81.0;58.0;51.25;1.866667;2.966667;2.066667;77.51678153957548;77.78211279858097;78.04218204432267
41309.0;4.2;27.6;17.0;9.6;1.6;21.8;63.5;3.433333;76.97064857880665;5.0;0.0;0.0;27.5;30.8;38.2;19.6;22.2;21.8;2.3;2.5;10.0;1.7;5.7;6.8;22.32;25.92;29.24;81.25;81.0;58.0;2.0;1.866667;2.966667;77.2462667830945;77.51678153957548;77.78211279858097
41310.0;0.0;27.7;17.2;10.2;3.5;22.42;69.75;4.1;76.69000848657284;4.2;5.0;0.0;27.6;27.5;30.8;17.0;19.6;22.2;9.6;2.3;2.5;1.6;1.7;5.7;21.8;22.32;25.92;63.5;81.25;81.0;3.433333;2.0;1.866667;76.97064857880665;77.2462667830945;77.51678153957548
41311.0;0.0;29.6;19.9;11.3;3.6;23.46;71.25;3.8;76.40442955231143;0.0;4.2;5.0;27.7;27.6;27.5;17.2;17.0;19.6;10.2;9.6;2.3;3.5;1.6;1.7;22.42;21.8;22.32;69.75;63.5;81.25;4.1;3.433333;2.0;76.69000848657284;76.97064857880665;77.2462667830945
41312.0;0.0;29.5;20.8;12.0;3.1;23.98;66.75;4.7;76.1139962834236;0.0;0.0;4.2;29.6;27.7;27.6;19.9;17.2;17.0;11.3;10.2;9.6;3.6;3.5;1.6;23.46;22.42;21.8;71.25;69.75;63.5;3.8;4.1;3.433333;76.40442955231143;76.69000848657284;76.97064857880665
41313.0;0.0;28.5;19.6;3.6;3.0;23.66;75.0;3.366667;75.8187946237882;0.0;0.0;0.0;29.5;29.6;27.7;20.8;19.9;17.2;12.0;11.3;10.2;3.1;3.6;3.5;23.98;23.46;22.42;66.75;71.25;69.75;4.7;3.8;4.1;76.1139962834236;76.40442955231143;76.69000848657284
41314.0;0.6;28.9;21.5;1.6;2.2;24.22;84.25;2.4;75.51891192832174;0.0;0.0;0.0;28.5;29.5;29.6;19.6;20.8;19.9;3.6;12.0;11.3;3.0;3.1;3.6;23.66;23.98;23.46;75.0;66.75;71.25;3.366667;4.7;3.8;75.8187946237882;76.1139962834236;76.40442955231143
41315.0;0.5;32.0;22.2;7.2;1.5;24.84;75.75;1.866667;75.2144369371404;0.6;0.0;0.0;28.9;28.5;29.5;21.5;19.6;20.8;1.6;3.6;12.0;2.2;3.0;3.1;24.22;23.66;23.98;84.25;75.0;66.75;2.4;3.366667;4.7;75.51891192832174;75.8187946237882;76.1139962834236
41316.0;0.5;32.0;20.8;7.4;2.2;25.3;76.25;5.0;74.9054597492926;0.5;0.6;0.0;32.0;28.9;28.5;22.2;21.5;19.6;7.2;1.6;3.6;1.5;2.2;3.0;24.84;24.22;23.66;75.75;84.25;75.0;1.866667;2.4;3.366667;75.2144369371404;75.51891192832174;75.8187946237882
41317.0;1.8;31.4;22.8;7.4;2.2;26.3;74.5;1.9;74.5920717960992;0.5;0.5;0.6;32.0;32.0;28.9;20.8;22.2;21.5;7.4;7.2;1.6;2.2;1.5;2.2;25.3;24.84;24.22;76.25;75.75;84.25;5.0;1.866667;2.4;74.9054597492926;75.2144369371404;75.51891192832174
41318.0;0.0;32.9;23.6;8.0;2.2;26.98;76.5;2.866667;74.27436581409746;1.8;0.5;0.5;31.4;32.0;32.0;22.8;20.8;22.2;7.4;7.4;7.2;2.2;2.2;1.5;26.3;25.3;24.84;74.5;76.25;75.75;1.9;5.0;1.866667;74.5920717960992;74.9054597492926;75.2144369371404
41319.0;3.8;33.0;22.9;7.9;2.0;26.0;79.75;2.633333;73.95243581759888;0.0;1.8;0.5;32.9;31.4;32.0;23.6;22.8;20.8;8.0;7.4;7.4;2.2;2.2;2.2;26.98;26.3;25.3;76.5;74.5;76.25;2.866667;1.9;5.0;74.27436581409746;74.5920717960992;74.9054597492926
41320.0;22.1;31.4;22.9;5.2;2.1;25.8;82.25;1.766667;73.62637707086876;3.8;0.0;1.8;33.0;32.9;31.4;22.9;23.6;22.8;7.9;8.0;7.4;2.0;2.2;2.2;26.0;26.98;26.3;79.75;76.5;74.5;2.633333;2.866667;1.9;73.95243581759888;74.27436581409746;74.5920717960992
41321.0;0.5;31.9;22.4;8.8;1.3;26.02;78.5;2.466667;73.29628605993602;22.1;3.8;0.0;31.4;33.0;32.9;22.9;22.9;23.6;5.2;7.9;8.0;2.1;2.0;2.2;25.8;26.0;26.98;82.25;79.75;76.5;1.766667;2.633333;2.866667;73.62637707086876;73.95243581759888;74.27436581409746
41322.0;0.0;33.0;22.5;8.4;3.1;27.26;72.5;3.933333;72.96226046404148;0.5;22.1;3.8;31.9;31.4;33.0;22.4;22.9;22.9;8.8;5.2;7.9;1.3;2.1;2.0;26.02;25.8;26.0;78.5;82.25;79.75;2.466667;1.766667;2.633333;73.29628605993602;73.62637707086876;73.95243581759888
41323.0;0.0;31.6;23.2;9.3;3.5;26.02;77.25;2.4;72.6243991267329;0.0;0.5;22.1;33.0;31.9;31.4;22.5;22.4;22.9;8.4;8.8;5.2;3.1;1.3;2.1;27.26;26.02;25.8;72.5;78.5;82.25;3.933333;2.466667;1.766667;72.96226046404148;73.29628605993602;73.62637707086876
41324.0;0.0;28.4;22.6;0.4;2.1;24.76;82.25;4.0;72.28280202661568;0.0;0.0;0.5;31.6;33.0;31.9;23.2;22.5;22.4;9.3;8.4;8.8;3.5;3.1;1.3;26.02;27.26;26.02;77.25;72.5;78.5;2.4;3.933333;2.466667;72.6243991267329;72.96226046404148;73.29628605993602
41325.0;0.0;31.4;23.9;3.0;1.8;26.14;87.5;4.8;71.9375702477675;0.0;0.0;0.0;28.4;31.6;33.0;22.6;23.2;22.5;0.4;9.3;8.4;2.1;3.5;3.1;24.76;26.02;27.26;82.25;77.25;72.5;4.0;2.4;3.933333;72.28280202661568;72.6243991267329;72.96226046404148
41326.0;70.4;30.2;23.2;6.4;0.9;25.66;82.25;3.366667;71.58880594982594;0.0;0.0;0.0;31.4;28.4;31.6;23.9;22.6;23.2;3.0;0.4;9.3;1.8;2.1;3.5;26.14;24.76;26.02;87.5;82.25;77.25;4.8;4.0;2.4;71.9375702477675;72.28280202661568;72.6243991267329
41327.0;2.0;27.5;20.2;8.4;2.1;22.42;70.75;3.366667;71.23661233776022;70.4;0.0;0.0;30.2;31.4;28.4;23.2;23.9;22.6;6.4;3.0;0.4;0.9;1.8;2.1;25.66;26.14;24.76;82.25;87.5;82.25;3.366667;4.8;4.0;71.58880594982594;71.9375702477675;72.28280202661568
41328.0;0.0;29.6;18.8;11.4;2.6;23.88;67.25;4.266667;70.88109363132173;2.0;70.4;0.0;27.5;30.2;31.4;20.2;23.2;23.9;8.4;6.4;3.0;2.1;0.9;1.8;22.42;25.66;26.14;70.75;82.25;87.5;3.366667;3.366667;4.8;71.23661233776022;71.58880594982594;71.9375702477675
41329.0;0.0;33.6;19.4;10.2;3.4;26.76;67.0;1.633333;70.52235503421775;0.0;2.0;70.4;29.6;27.5;30.2;18.8;20.2;23.2;11.4;8.4;6.4;2.6;2.1;0.9;23.88;22.42;25.66;67.25;70.75;82.25;4.266667;3.366667;3.366667;70.88109363132173;71.23661233776022;71.58880594982594
41330.0;0.0;29.2;23.6;1.7;3.0;24.84;77.25;2.7;70.16050270297075;0.0;0.0;2.0;33.6;29.6;27.5;19.4;18.8;20.2;10.2;11.4;8.4;3.4;2.6;2.1;26.76;23.88;22.42;67.0;67.25;70.75;1.633333;4.266667;3.366667;70.52235503421775;70.88109363132173;71.23661233776022
41331.0;1.4;26.1;18.6;8.7;2.0;21.3;64.5;2.6;69.79564371550715;0.0;0.0;0.0;29.2;33.6;29.6;23.6;19.4;18.8;1.7;10.2;11.4;3.0;3.4;2.6;24.84;26.76;23.88;77.25;67.0;67.25;2.7;1.633333;4.266667;70.16050270297075;70.52235503421775;70.88109363132173
41332.0;0.0;27.1;14.5;11.2;3.0;20.02;59.75;1.933333;69.42788603947139;1.4;0.0;0.0;26.1;29.2;33.6;18.6;23.6;19.4;8.7;1.7;10.2;2.0;3.0;3.4;21.3;24.84;26.76;64.5;77.25;67.0;2.6;2.7;1.633333;69.79564371550715;70.16050270297075;70.52235503421775
41333.0;0.0;28.0;15.0;11.3;2.7;20.88;66.5;3.366667;69.05733850027644;0.0;1.4;0.0;27.1;26.1;29.2;14.5;18.6;23.6;11.2;8.7;1.7;3.0;2.0;3.0;20.02;21.3;24.84;59.75;64.5;77.25;1.933333;2.6;2.7;69.42788603947139;69.79564371550715;70.16050270297075
41334.0;0.0;32.0;17.9;10.5;2.3;24.54;75.0;3.966667;68.6841107489007;0.0;0.0;1.4;28.0;27.1;26.1;15.0;14.5;18.6;11.3;11.2;8.7;2.7;3.0;2.0;20.88;20.02;21.3;66.5;59.75;64.5;3.366667;1.933333;2.6;69.05733850027644;69.42788603947139;69.79564371550715
41335.0;0.0;33.3;21.3;8.2;2.9;27.18;56.25;2.566667;68.30831322944044;0.0;0.0;0.0;32.0;28.0;27.1;17.9;15.0;14.5;10.5;11.3;11.2;2.3;2.7;3.0;24.54;20.88;20.02;75.0;66.5;59.75;3.966667;3.366667;1.933333;68.6841107489007;69.05733850027644;69.42788603947139
41336.0;0.0;27.3;23.0;2.2;4.8;24.74;85.25;1.333333;67.93005714642769;0.0;0.0;0.0;33.3;32.0;28.0;21.3;17.9;15.0;8.2;10.5;11.3;2.9;2.3;2.7;27.18;24.54;20.88;56.25;75.0;66.5;2.566667;3.966667;3.366667;68.30831322944044;68.6841107489007;69.05733850027644
41337.0;13.3;25.9;19.0;3.1;1.3;21.1;78.25;1.566667;67.54945443192294;0.0;0.0;0.0;27.3;33.3;32.0;23.0;21.3;17.9;2.2;8.2;10.5;4.8;2.9;2.3;24.74;27.18;24.54;85.25;56.25;75.0;1.333333;2.566667;3.966667;67.93005714642769;68.30831322944044;68.6841107489007
41338.0;10.1;24.2;17.2;5.3;1.2;19.92;76.0;2.933333;67.16661771239275;13.3;0.0;0.0;25.9;27.3;33.3;19.0;23.0;21.3;3.1;2.2;8.2;1.3;4.8;2.9;21.1;24.74;27.18;78.25;85.25;56.25;1.566667;1.333333;2.566667;67.54945443192294;67.93005714642769;68.30831322944044
41339.0;0.0;27.5;19.6;10.1;1.4;21.96;68.0;1.733333;66.78166027538167;10.1;13.3;0.0;24.2;25.9;27.3;17.2;19.0;23.0;5.3;3.1;2.2;1.2;1.3;4.8;19.92;21.1;24.74;76.0;78.25;85.25;2.933333;1.566667;1.333333;67.16661771239275;67.54945443192294;67.93005714642769
41340.0;0.0;32.2;16.2;10.5;3.0;23.52;75.5;1.066667;66.39469603599125;0.0;10.1;13.3;27.5;24.2;25.9;19.6;17.2;19.0;10.1;5.3;3.1;1.4;1.2;1.3;21.96;19.92;21.1;68.0;76.0;78.25;1.733333;2.933333;1.566667;66.78166027538167;67.16661771239275;67.54945443192294
